timestamp_ms,mode,airspeed,pitch_deg,v_z,alpha_deg,alpha_raw,del_e,del_a,del_f,del_r,n,J,C_mu,CL,lift_force,CD,drag_force,Cm,pitch_moment,throttle
4501,TKOFF,1.11,5.35,-0.18,0.00,-9.19,17.66,40.00,40.00,1.26,1.0,9.273,0.0399,1.2753,0.4,0.8741,0.3,-0.0001,-0.0,-0.000
4601,TKOFF,1.18,6.49,-0.18,0.00,-8.68,17.66,40.00,40.00,1.26,1.0,9.809,0.0395,1.2742,0.5,0.8736,0.3,-0.0000,-0.0,-0.000
4701,TKOFF,1.24,5.06,-0.18,0.00,-8.25,17.66,40.00,40.00,1.26,1.0,10.320,0.0391,1.2733,0.5,0.8732,0.3,0.0002,0.0,-0.000
4801,TKOFF,1.26,3.00,-0.18,0.00,-8.08,17.66,40.00,40.00,1.26,1.0,10.542,0.0390,1.2730,0.5,0.8730,0.4,-0.0000,-0.0,-0.000
4901,TKOFF,1.26,1.98,-0.18,0.00,-8.09,17.66,40.00,40.00,1.26,1.0,10.530,0.0390,1.2730,0.5,0.8730,0.4,0.0001,0.0,-0.000
5001,TKOFF,1.26,1.66,-0.18,0.00,-8.14,17.66,40.00,40.00,1.26,1.0,10.463,0.0390,1.2731,0.5,0.8731,0.4,-0.0001,-0.0,-0.000
5101,TKOFF,1.24,1.45,-0.18,0.00,-8.22,17.66,40.00,40.00,1.26,1.0,10.359,0.0391,1.2733,0.5,0.8731,0.4,-0.0000,-0.0,-0.000
5201,TKOFF,1.23,1.42,-0.18,0.00,-8.31,17.66,40.00,40.00,1.26,1.0,10.248,0.0392,1.2734,0.5,0.8732,0.3,0.0001,0.0,-0.000
5301,TKOFF,1.22,1.11,-0.18,0.00,-8.41,17.66,40.00,40.00,1.26,1.0,10.130,0.0392,1.2736,0.5,0.8733,0.3,-0.0000,-0.0,-0.000
5401,TKOFF,1.18,-0.30,-0.18,0.00,-8.63,17.66,40.00,40.00,1.26,1.0,9.874,0.0394,1.2741,0.5,0.8735,0.3,-0.0001,-0.0,-0.000
5501,TKOFF,1.13,-1.71,-0.18,0.00,-9.03,17.66,40.00,40.00,1.26,1.0,9.437,0.0397,1.2749,0.4,0.8739,0.3,-0.0000,-0.0,-0.000
5601,TKOFF,1.06,-2.66,-0.18,0.00,-9.62,17.66,40.00,40.00,1.26,1.0,8.859,0.0403,1.2762,0.4,0.8745,0.3,-0.0000,-0.0,-0.000
5701,TKOFF,0.98,-3.61,-0.18,0.00,-10.44,17.66,40.00,40.00,1.26,1.0,8.172,0.0410,1.2781,0.3,0.8754,0.2,-0.0000,-0.0,-0.000
5801,TKOFF,0.90,-2.28,-0.18,0.00,-11.35,17.66,40.00,40.00,1.26,1.0,7.523,0.0420,1.2805,0.3,0.8765,0.2,-0.0001,-0.0,-0.000
5901,TKOFF,0.86,-0.38,-0.18,0.00,-11.96,17.66,40.00,40.00,1.26,1.0,7.145,0.0426,1.2821,0.2,0.8773,0.2,0.0002,0.0,-0.000
6001,TKOFF,0.83,0.17,-0.18,0.00,-12.31,17.66,40.00,40.00,1.26,1.0,6.950,0.0430,1.2831,0.2,0.8777,0.2,-0.0002,-0.0,-0.000
6101,TKOFF,0.81,0.38,-0.18,0.00,-12.60,17.66,40.00,40.00,1.26,1.0,6.790,0.0434,1.2840,0.2,0.8781,0.2,-0.0000,-0.0,-0.000
6201,TKOFF,0.80,1.13,-0.18,0.00,-12.79,17.66,40.00,40.00,1.26,1.0,6.691,0.0436,1.2845,0.2,0.8784,0.1,-0.0000,-0.0,-0.000
6301,TKOFF,0.81,2.23,-0.18,0.00,-12.71,17.66,40.00,40.00,1.26,1.0,6.734,0.0435,1.2843,0.2,0.8783,0.1,0.0002,0.0,-0.000
6401,TKOFF,0.83,2.64,-0.18,0.00,-12.40,17.66,40.00,40.00,1.26,1.0,6.899,0.0431,1.2834,0.2,0.8779,0.2,-0.0002,-0.0,-0.000
6501,TKOFF,0.84,1.99,-0.18,0.00,-12.21,17.66,40.00,40.00,1.26,1.0,7.005,0.0429,1.2828,0.2,0.8776,0.2,0.0002,0.0,-0.000
6601,TKOFF,0.84,1.02,-0.18,0.00,-12.19,17.66,40.00,40.00,1.26,1.0,7.015,0.0429,1.2828,0.2,0.8776,0.2,-0.0000,-0.0,-0.000
6701,TKOFF,0.81,-1.26,-0.18,0.00,-12.62,17.66,40.00,40.00,1.26,1.0,6.778,0.0434,1.2840,0.2,0.8782,0.2,-0.0002,-0.0,-0.000
6801,TKOFF,0.75,-3.55,-0.18,0.00,-13.72,17.66,40.00,40.00,1.26,1.0,6.246,0.0447,1.2874,0.2,0.8797,0.1,0.0002,0.0,-0.000
6901,TKOFF,0.68,-2.45,-0.18,0.00,-15.10,17.66,40.00,40.00,1.26,1.0,5.684,0.0466,1.2921,0.2,0.8819,0.1,-0.0000,-0.0,-0.000
7001,TKOFF,0.63,-1.36,-0.18,0.00,-16.27,17.66,40.00,40.00,1.26,1.0,5.286,0.0483,1.2964,0.1,0.8839,0.1,-0.0003,-0.0,-0.000
7101,TKOFF,0.59,-2.62,-0.18,0.00,-17.59,17.66,40.00,40.00,1.26,1.0,4.901,0.0504,1.3016,0.1,0.8864,0.1,-0.0000,-0.0,-0.000
7201,TKOFF,0.52,-4.46,-0.18,0.00,-20.17,17.66,40.00,40.00,1.26,1.0,4.296,0.0549,1.3128,0.1,0.8916,0.1,0.0005,0.0,-0.000
7301,TKOFF,0.42,-5.66,-0.18,0.00,-24.88,17.66,40.00,40.00,1.26,1.0,3.520,0.0644,1.3366,0.1,0.9029,0.0,-0.0000,-0.0,-0.000
7401,TKOFF,0.33,-6.42,-0.18,0.00,-33.13,17.66,40.00,40.00,1.26,1.0,2.710,0.0846,1.3872,0.0,0.9269,0.0,-0.0000,-0.0,-0.000
7501,TKOFF,0.24,-6.42,-0.18,0.00,-48.80,17.66,40.00,40.00,1.26,1.0,1.968,0.1297,1.5000,0.0,0.9816,0.0,-0.0044,-0.0,-0.000
7601,TKOFF,0.19,-5.28,-0.18,0.00,-72.34,17.66,40.00,40.00,1.26,1.0,1.554,0.1882,1.6464,0.0,1.0547,0.0,0.0035,0.0,-0.000
7701,TKOFF,0.18,-3.97,-0.18,0.00,-90.22,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0039,-0.0,-0.000
7801,TKOFF,0.18,-1.97,-0.18,0.00,-90.13,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
7901,TKOFF,0.18,0.03,-0.18,0.00,-90.02,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
8001,TKOFF,0.18,-2.27,-0.18,0.00,-90.15,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
8101,TKOFF,0.18,-4.60,-0.18,0.00,-90.25,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
8201,TKOFF,0.18,-3.60,-0.18,0.00,-90.21,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
8301,TKOFF,0.18,-2.60,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
8401,TKOFF,0.18,-2.59,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
8501,TKOFF,0.18,-2.82,-0.18,0.00,-90.17,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0077,0.0,-0.000
8601,TKOFF,0.18,-3.12,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
8701,TKOFF,0.18,-3.46,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
8801,TKOFF,0.18,-3.62,-0.18,0.00,-90.21,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
8901,TKOFF,0.18,-3.52,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
9001,TKOFF,0.18,-3.42,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
9101,TKOFF,0.18,-3.29,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
9201,TKOFF,0.18,-3.16,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,-0.0000,-0.0,-0.000
9301,TKOFF,0.18,-3.11,-0.18,0.00,-90.18,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9401,TKOFF,0.18,-2.57,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9501,TKOFF,0.18,-2.04,-0.18,0.00,-90.14,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9601,TKOFF,0.18,-1.55,-0.18,0.00,-90.11,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9701,TKOFF,0.18,-1.07,-0.18,0.00,-90.09,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9801,TKOFF,0.18,-0.65,-0.18,0.00,-90.07,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
9901,TKOFF,0.18,-0.26,-0.18,0.00,-90.06,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
10001,TKOFF,0.18,-0.00,-0.18,0.00,-90.05,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6863,0.0,1.0750,0.0,0.0039,0.0,-0.000
10101,TKOFF,0.18,0.23,-0.18,0.00,-89.29,17.66,40.00,40.00,1.26,1.0,1.480,0.2042,1.6862,0.0,1.0750,0.0,0.0039,0.0,-0.000
10201,TKOFF,0.18,0.34,-0.18,0.00,-87.76,17.66,40.00,40.00,1.31,1.0,1.482,0.2039,1.6856,0.0,1.0747,0.0,0.0039,0.0,-0.000
10301,TKOFF,0.18,0.40,-0.18,0.00,-85.79,17.66,40.00,40.00,1.34,1.0,1.484,0.2032,1.6839,0.0,1.0738,0.0,0.0038,0.0,-0.000
10401,TKOFF,0.18,0.39,-0.18,0.00,-83.84,17.66,40.00,40.00,1.36,1.0,1.489,0.2022,1.6813,0.0,1.0724,0.0,0.0038,0.0,-0.000
10501,TKOFF,0.18,0.36,-0.18,0.00,-82.04,17.66,40.00,40.00,1.37,1.0,1.495,0.2008,1.6779,0.0,1.0707,0.0,-0.0000,-0.0,-0.000
10601,TKOFF,0.18,0.29,-0.18,0.00,-80.61,17.66,40.00,40.00,1.37,1.0,1.501,0.1996,1.6747,0.0,1.0691,0.0,-0.0000,-0.0,-0.000
10701,TKOFF,0.18,0.23,-0.18,0.00,-79.57,17.66,40.00,40.00,1.37,1.0,1.505,0.1985,1.6721,0.0,1.0677,0.0,0.0037,0.0,-0.000
10801,TKOFF,0.18,0.17,-0.18,0.00,-78.87,17.66,40.00,40.00,1.49,1.0,1.509,0.1977,1.6701,0.0,1.0667,0.0,-0.0000,-0.0,-0.000
10901,TKOFF,0.18,0.12,-0.18,0.00,-78.48,17.66,40.00,40.00,1.43,1.0,1.511,0.1973,1.6690,0.0,1.0662,0.0,-0.0000,-0.0,-0.000
11001,TKOFF,0.18,0.08,-0.18,0.00,-78.33,17.66,40.00,40.00,1.40,1.0,1.512,0.1971,1.6685,0.0,1.0659,0.0,-0.0000,-0.0,-0.000
11101,TKOFF,0.18,0.04,-0.18,0.00,-78.40,17.66,40.00,40.00,1.39,1.0,1.511,0.1972,1.6687,0.0,1.0660,0.0,-0.0000,-0.0,-0.000
11201,TKOFF,0.18,0.02,-0.18,0.00,-78.61,17.66,40.00,40.00,1.38,1.0,1.510,0.1974,1.6694,0.0,1.0664,0.0,-0.0000,-0.0,-0.000
11301,TKOFF,0.18,-0.01,-0.18,0.00,-78.92,17.66,40.00,40.00,1.38,1.0,1.509,0.1978,1.6703,0.0,1.0668,0.0,-0.0000,-0.0,-0.000
11401,TKOFF,0.18,-0.02,-0.18,0.00,-79.32,17.66,40.00,40.00,1.38,1.0,1.507,0.1982,1.6714,0.0,1.0674,0.0,-0.0000,-0.0,-0.000
11501,TKOFF,0.18,-0.03,-0.18,0.00,-79.79,17.66,40.00,40.00,1.38,1.0,1.504,0.1987,1.6726,0.0,1.0680,0.0,0.0037,0.0,-0.000
11601,TKOFF,0.18,-0.04,-0.18,0.00,-80.27,17.66,40.00,40.00,1.45,1.0,1.502,0.1992,1.6739,0.0,1.0687,0.0,-0.0000,-0.0,-0.000
11701,TKOFF,0.18,-0.04,-0.18,0.00,-80.75,17.66,40.00,40.00,1.43,1.0,1.500,0.1997,1.6751,0.0,1.0693,0.0,-0.0000,-0.0,-0.000
11801,TKOFF,0.18,-0.03,-0.18,0.00,-81.20,17.66,40.00,40.00,1.40,1.0,1.498,0.2001,1.6761,0.0,1.0698,0.0,-0.0000,-0.0,-0.000
11901,TKOFF,0.18,-0.03,-0.18,0.00,-81.62,17.66,40.00,40.00,1.39,1.0,1.497,0.2005,1.6770,0.0,1.0703,0.0,-0.0000,-0.0,-0.000
12001,TKOFF,0.18,-0.02,-0.18,0.00,-82.00,17.66,40.00,40.00,1.38,1.0,1.495,0.2008,1.6779,0.0,1.0707,0.0,0.0038,0.0,-0.000
12101,TKOFF,0.18,-0.02,-0.18,0.00,-82.34,17.66,40.00,40.00,1.38,1.0,1.494,0.2011,1.6786,0.0,1.0711,0.0,0.0038,0.0,-0.000
12201,TKOFF,0.18,-0.01,-0.18,0.00,-82.65,17.66,40.00,40.00,1.38,1.0,1.493,0.2013,1.6792,0.0,1.0714,0.0,0.0038,0.0,-0.000
12301,TKOFF,0.18,-0.01,-0.18,0.00,-82.94,17.66,40.00,40.00,1.38,1.0,1.492,0.2015,1.6797,0.0,1.0716,0.0,0.0038,0.0,-0.000
12401,TKOFF,0.18,-0.01,-0.18,0.00,-83.20,17.66,40.00,40.00,1.44,1.0,1.491,0.2017,1.6802,0.0,1.0719,0.0,-0.0000,-0.0,-0.000
12501,TKOFF,0.18,-0.01,-0.18,0.00,-83.44,17.66,40.00,40.00,1.41,1.0,1.490,0.2019,1.6806,0.0,1.0721,0.0,-0.0000,-0.0,-0.000
12601,TKOFF,0.18,-0.01,-0.18,0.00,-83.67,17.66,40.00,40.00,1.47,1.0,1.490,0.2021,1.6810,0.0,1.0723,0.0,-0.0000,-0.0,-0.000
12701,TKOFF,0.18,-0.00,-0.18,0.00,-83.88,17.66,40.00,40.00,1.54,1.0,1.489,0.2022,1.6813,0.0,1.0725,0.0,-0.0000,-0.0,-0.000
12801,TKOFF,0.18,0.00,-0.18,0.00,-84.07,17.66,40.00,40.00,1.47,1.0,1.488,0.2023,1.6816,0.0,1.0726,0.0,0.0038,0.0,-0.000
12901,TKOFF,0.18,0.00,-0.18,0.00,-84.25,17.66,40.00,40.00,1.47,1.0,1.488,0.2024,1.6819,0.0,1.0728,0.0,0.0038,0.0,-0.000
13001,TKOFF,0.18,-0.00,-0.18,0.00,-84.42,17.66,40.00,40.00,1.42,1.0,1.488,0.2025,1.6822,0.0,1.0729,0.0,0.0038,0.0,-0.000
13101,TKOFF,0.18,-0.00,-0.18,0.00,-84.60,17.66,40.00,40.00,1.40,1.0,1.487,0.2026,1.6824,0.0,1.0730,0.0,0.0038,0.0,-0.000
13201,TKOFF,0.18,-0.00,-0.18,0.00,-84.78,17.66,40.00,40.00,1.39,1.0,1.487,0.2027,1.6827,0.0,1.0732,0.0,0.0038,0.0,-0.000
13301,TKOFF,0.18,-0.01,-0.18,0.00,-84.96,17.66,40.00,40.00,1.48,1.0,1.486,0.2028,1.6829,0.0,1.0733,0.0,0.0038,0.0,-0.000
13401,TKOFF,0.18,-0.01,-0.18,0.00,-85.15,17.66,40.00,40.00,1.54,1.0,1.486,0.2029,1.6832,0.0,1.0734,0.0,0.0038,0.0,-0.000
13501,TKOFF,0.18,-0.01,-0.18,0.00,-85.34,17.66,40.00,40.00,1.52,1.0,1.485,0.2030,1.6834,0.0,1.0735,0.0,0.0038,0.0,-0.000
13601,TKOFF,0.18,-0.00,-0.18,0.00,-85.50,17.66,40.00,40.00,1.45,1.0,1.485,0.2031,1.6836,0.0,1.0736,0.0,0.0038,0.0,-0.000
13701,TKOFF,0.18,0.00,-0.18,0.00,-85.63,17.66,40.00,40.00,1.41,1.0,1.485,0.2032,1.6838,0.0,1.0737,0.0,0.0038,0.0,-0.000
13801,TKOFF,0.18,0.00,-0.18,0.00,-85.75,17.66,40.00,40.00,1.48,1.0,1.485,0.2032,1.6839,0.0,1.0738,0.0,0.0038,0.0,-0.000
13901,TKOFF,0.18,0.00,-0.18,0.00,-85.87,17.66,40.00,40.00,1.43,1.0,1.484,0.2033,1.6840,0.0,1.0739,0.0,0.0038,0.0,-0.000
14001,TKOFF,0.18,0.00,-0.18,0.00,-85.98,17.66,40.00,40.00,1.45,1.0,1.484,0.2033,1.6841,0.0,1.0739,0.0,0.0038,0.0,-0.000
14101,TKOFF,0.18,0.00,-0.18,0.00,-86.09,17.66,40.00,40.00,1.48,1.0,1.484,0.2034,1.6843,0.0,1.0740,0.0,0.0038,0.0,-0.000
14201,TKOFF,0.18,-0.00,-0.18,0.00,-86.21,17.66,40.00,40.00,1.43,1.0,1.484,0.2034,1.6844,0.0,1.0740,0.0,0.0038,0.0,-0.000
14301,TKOFF,0.18,-0.00,-0.18,0.00,-86.35,17.66,40.00,40.00,1.40,1.0,1.483,0.2035,1.6845,0.0,1.0741,0.0,0.0039,0.0,-0.000
14401,TKOFF,0.18,-0.00,-0.18,0.00,-86.47,17.66,40.00,40.00,1.39,1.0,1.483,0.2035,1.6846,0.0,1.0742,0.0,0.0039,0.0,-0.000
14501,TKOFF,0.18,-0.00,-0.18,0.00,-86.60,17.66,40.00,40.00,1.38,1.0,1.483,0.2036,1.6847,0.0,1.0742,0.0,0.0039,0.0,-0.000
14601,TKOFF,0.18,-0.00,-0.18,0.00,-86.71,17.66,40.00,40.00,1.38,1.0,1.483,0.2036,1.6848,0.0,1.0743,0.0,0.0039,0.0,-0.000
14701,TKOFF,0.18,-0.00,-0.18,0.00,-86.81,17.66,40.00,40.00,1.38,1.0,1.483,0.2036,1.6849,0.0,1.0743,0.0,0.0039,0.0,-0.000
14801,TKOFF,0.18,0.00,-0.18,0.00,-86.91,17.66,40.00,40.00,1.38,1.0,1.483,0.2037,1.6850,0.0,1.0744,0.0,0.0039,0.0,-0.000
14901,TKOFF,0.18,-0.00,-0.18,0.00,-87.01,17.66,40.00,40.00,1.38,1.0,1.482,0.2037,1.6851,0.0,1.0744,0.0,0.0039,0.0,-0.000
